"Flavor","CheckId","InstallId","BuildId"
"r-release-linux-x86_64","77364587b205fd78c6e45cf30b08f457","5e29d515b94f69ca59c9421396d75fe9","8d69f6eaf0b375ff4e8a516a4c56c16c"
