"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-debian-clang","234f016b32dd3851e1c7b8712a9cc131","175329f541e22dea841bcbbce03379fa","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-patched-linux-x86_64","05b5bc4cbaeb24aca16a080428e7a21a","6e51a07e91dc62219dda14e6236be3aa","8d69f6eaf0b375ff4e8a516a4c56c16c"
