"Flavor","CheckId","InstallId","BuildId"
"r-release-linux-x86_64","0759a5a7d3574d592179246268e019c1","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
