"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-fedora-clang","3d0a9bf138342fb45129317dbff1d75c","f65b9df9fe34aa24f956a183c23d04bf","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","4b886180a41835056d2023eddcb6e615","f65b9df9fe34aa24f956a183c23d04bf","8d69f6eaf0b375ff4e8a516a4c56c16c"
