"Flavor","CheckId","InstallId","BuildId"
"r-oldrel-macos-arm64","3298f0f287e41164d574eef2418dc814","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-oldrel-macos-x86_64","da41fd0cce5c6257b2ba94f8043d7c7d","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
